Date,Open,High,Low,Close,Adj Close,Volume
2014-10-14,338.779999,293.359985,287.720001,288.000000,288.000000,25608
2014-10-15,241.889999,251.600006,242.130005,248.289993,248.289993,74618
2014-10-16,263.100006,266.109985,259.589996,261.339996,261.339996,44827
2014-10-17,266.920013,278.209991,262.820007,273.850006,273.850006,115759
2014-10-18,296.899994,288.010010,284.119995,286.339996,286.339996,21323
2014-10-19,260.760010,263.540009,258.989990,259.239990,259.239990,95732
2014-10-20,262.230011,264.279999,259.670013,261.720001,261.720001,58837
2014-10-21,241.690002,243.350006,237.669998,238.860001,238.860001,94696
2014-10-22,243.369995,250.839996,243.610001,250.600006,250.600006,171691
2014-10-23,240.440002,243.679993,239.750000,241.600006,241.600006,175404
2014-10-24,243.020004,243.020004,240.699997,241.630005,241.630005,154645
2014-10-25,224.639999,228.970001,224.639999,227.889999,227.889999,109494
2014-10-27,241.740005,249.539993,239.679993,247.479996,247.479996,83286
2014-10-28,245.229996,247.050003,245.000000,246.820007,246.820007,79024
2014-10-29,241.330002,246.000000,239.330002,245.559998,245.559998,263083
2014-10-30,229.759995,232.679993,226.440002,228.309998,228.309998,214006
2014-10-31,248.240005,251.410004,248.470001,249.830002,249.830002,122676
2014-11-01,238.270004,239.779999,232.240005,236.119995,236.119995,177644
2014-11-02,219.190002,221.389999,218.580002,220.990005,220.990005,77803
2014-11-03,225.779999,227.419998,221.279999,226.600006,226.600006,285323
2014-11-04,244.589996,244.369995,240.839996,241.059998,241.059998,40618
2014-11-05,257.119995,258.059998,251.000000,252.880005,252.880005,251514
2014-11-06,229.399994,234.100006,220.649994,222.570007,222.570007,122567
2014-11-07,215.410004,218.720001,215.619995,216.240005,216.240005,274700
2014-11-08,217.119995,218.360001,214.000000,214.830002,214.830002,93362
2014-11-09,223.740005,224.820007,218.330002,218.550003,218.550003,200030
2014-11-10,216.119995,217.610001,213.550003,214.830002,214.830002,357163
2014-11-11,243.929993,244.419998,242.960007,243.449997,243.449997,211132
2014-11-12,245.229996,247.919998,233.789993,233.789993,233.789993,543054
2014-11-13,252.770004,274.130005,257.839996,261.989990,261.989990,109467
2014-11-14,254.479996,259.070007,248.259995,257.790009,257.790009,20197
2014-11-15,241.660004,245.990005,229.309998,244.779999,244.779999,29730
2014-11-16,242.080002,249.460007,243.029999,246.360001,246.360001,24350
2014-11-17,255.559998,289.380005,286.420013,288.399994,288.399994,104977
2014-11-18,264.010010,257.450012,256.089996,256.320007,256.320007,148275
2014-11-19,279.720001,247.899994,244.300003,245.759995,245.759995,32125
2014-11-20,235.059998,236.399994,232.009995,235.809998,235.809998,37569
2014-11-21,216.580002,219.929993,214.729996,214.779999,214.779999,15812
2014-11-22,232.729996,235.729996,232.309998,235.500000,235.500000,62423
2014-11-23,235.979996,231.789993,228.919998,230.089996,230.089996,5074006
2014-11-24,246.970001,248.229996,237.630005,241.160004,241.160004,39061353
2014-11-25,218.770004,220.830002,210.979996,219.000000,219.000000,30355561
2014-11-26,235.250000,241.149994,231.309998,238.940002,238.940002,40091463
2014-11-27,235.029999,237.690002,229.919998,235.029999,235.029999,17104689
2014-11-28,230.380005,231.330002,222.309998,226.110001,226.110001,26260352
2014-11-29,246.250000,249.100006,241.600006,245.479996,245.479996,35241054
2014-11-30,224.259995,227.570007,221.669998,222.610001,222.610001,14218033
2014-12-01,238.130005,239.649994,235.860001,237.630005,237.630005,27074131
2014-12-02,233.589996,240.759995,232.350006,235.520004,235.520004,32969422
2014-12-03,225.729996,228.630005,224.990005,227.009995,227.009995,6234834
2014-12-04,227.050003,230.720001,226.050003,230.669998,230.669998,286849
2014-12-05,234.110001,234.500000,231.649994,231.750000,231.750000,1145635
2014-12-06,230.839996,233.369995,230.919998,230.919998,230.919998,249326
2014-12-07,232.990005,242.330002,233.520004,236.380005,236.380005,57960
2014-12-08,217.070007,225.110001,218.220001,224.669998,224.669998,825889
2014-12-09,226.009995,228.479996,223.899994,226.229996,226.229996,1036187
2014-12-10,236.850006,237.559998,232.820007,234.740005,234.740005,911241
2014-12-11,235.289993,239.759995,230.539993,232.919998,232.919998,1240010
2014-12-12,208.399994,210.440002,206.479996,206.479996,206.479996,12597
2014-12-13,226.690002,231.820007,165.899994,229.529999,229.529999,354681
2014-12-14,217.979996,219.710007,214.199997,215.429993,215.429993,192428
2014-12-15,228.679993,232.949997,229.289993,232.740005,232.740005,190616
2014-12-16,232.300003,235.350006,211.770004,214.669998,214.669998,111229
2014-12-17,223.839996,225.649994,220.880005,222.160004,222.160004,48228
2014-12-18,213.729996,212.080002,206.850006,206.850006,206.850006,31931
2014-12-19,178.500000,182.729996,181.119995,182.729996,182.729996,8973
2014-12-20,201.710007,209.289993,198.440002,199.600006,199.600006,87255
2014-12-21,204.139999,204.270004,200.679993,201.410004,201.410004,136634
2014-12-22,200.500000,206.520004,194.820007,199.800003,199.800003,214657
2014-12-23,189.029999,186.869995,183.639999,183.699997,183.699997,289325
2014-12-24,189.240005,190.389999,188.559998,188.559998,188.559998,258000
2014-12-25,187.110001,187.160004,185.339996,185.339996,185.339996,25656
2014-12-26,194.009995,196.990005,192.410004,194.699997,194.699997,20490
2014-12-27,181.309998,185.580002,174.910004,183.449997,183.449997,566689
2014-12-28,188.179993,192.520004,188.139999,190.330002,190.330002,665547
2014-12-29,175.839996,172.460007,167.389999,172.460007,172.460007,73193
2014-12-30,183.330002,187.089996,184.529999,184.600006,184.600006,215819
2014-12-31,186.520004,186.740005,180.229996,186.740005,186.740005,4166
2015-01-01,191.110001,1386.890015,189.600006,1386.890015,1386.890015,56127
2015-01-02,1311.130005,198.550003,180.000000,198.550003,198.550003,8110
2015-01-03,202.940002,187.259995,159.259995,159.300003,159.300003,46864
2015-01-04,127.500000,133.009995,115.690002,128.559998,128.559998,258144
2015-01-05,143.080002,158.669998,136.229996,145.369995,145.369995,608466
2015-01-06,133.630005,135.470001,131.449997,131.759995,131.759995,344863
2015-01-07,137.949997,138.320007,132.190002,134.729996,134.729996,474665
2015-01-08,134.690002,134.600006,129.190002,130.750000,130.750000,767148
2015-01-09,136.649994,138.169998,132.309998,132.809998,132.809998,365432
2015-01-10,131.039993,147.309998,110.699997,115.959999,115.959999,758198
2015-01-11,121.529999,139.380005,116.339996,135.979996,135.979996,87061
2015-01-12,124.040001,123.080002,111.849998,114.080002,114.080002,200923
2015-01-13,89.589996,204.990005,90.709999,100.400002,100.400002,37180
2015-01-14,89.070000,101.709999,81.010002,83.400002,83.400002,584529
2015-01-15,89.419998,89.430000,81.379997,82.680000,82.680000,506934
2015-01-16,87.349998,98.690002,86.050003,97.230003,97.230003,402118
2015-01-17,83.489998,83.809998,78.730003,81.160004,81.160004,76908
2015-01-18,95.970001,96.160004,88.599998,92.730003,92.730003,66277
2015-01-19,86.279999,87.690002,85.209999,85.349998,85.349998,108053
2015-01-20,89.849998,90.830002,88.820000,90.110001,90.110001,107524
2015-01-21,90.540001,91.650002,85.910004,86.110001,86.110001,92097
2015-01-22,88.610001,105.809998,97.279999,102.720001,102.720001,58972
2015-01-23,99.949997,89.910004,87.320000,88.540001,88.540001,108553
2015-01-24,97.510002,118.250000,96.029999,117.150002,117.150002,398223
2015-01-25,123.290001,159.639999,122.540001,146.229996,146.229996,2705138
2015-01-26,157.800003,167.059998,132.949997,140.350006,140.350006,1039669
2015-01-27,139.910004,147.250000,134.000000,141.320007,141.320007,934612
2015-01-28,119.519997,125.070000,117.180000,121.519997,121.519997,614504
2015-01-29,124.669998,131.020004,120.250000,128.419998,128.419998,925659
2015-01-30,147.259995,180.520004,144.509995,148.720001,148.720001,499639
2015-01-31,146.070007,151.750000,144.639999,151.750000,151.750000,658880
2015-02-01,150.169998,150.410004,135.279999,138.309998,138.309998,1278378
2015-02-02,119.169998,123.419998,114.629997,116.129997,116.129997,378919
2015-02-03,122.699997,141.929993,122.639999,125.220001,125.220001,602948
2015-02-04,110.839996,113.040001,108.889999,110.370003,110.370003,190951
2015-02-05,113.430000,116.300003,112.190002,114.889999,114.889999,3929382
2015-02-06,119.169998,121.849998,117.370003,119.010002,119.010002,10320381
2015-02-07,118.959999,120.650002,116.589996,118.320000,118.320000,192839
2015-02-08,117.160004,118.440002,114.459999,117.559998,117.559998,417480
2015-02-09,115.550003,116.400002,112.790001,114.099998,114.099998,13059933
2015-02-10,114.930000,119.739998,113.550003,116.570000,116.570000,22161309
2015-02-11,132.020004,132.660004,129.710007,130.289993,130.289993,12513934
2015-02-12,112.760002,113.959999,112.290001,113.040001,113.040001,4310443
2015-02-13,188.880005,190.669998,183.330002,184.240005,184.240005,17449154
2015-02-14,116.129997,117.279999,109.860001,113.800003,113.800003,8440434
2015-02-15,119.010002,132.330002,117.260002,122.849998,122.849998,12490648
2015-02-16,114.889999,116.230003,111.489998,112.760002,112.760002,10246620
2015-02-17,182.929993,185.259995,181.380005,183.020004,183.020004,10156279
2015-02-18,118.370003,119.790001,116.849998,118.910004,118.910004,6300271
2015-02-19,104.599998,105.040001,103.110001,103.839996,103.839996,2225222
2015-02-20,174.229996,175.179993,170.660004,171.679993,171.679993,5693796
2015-02-21,148.119995,149.710007,147.529999,148.350006,148.350006,4158250
2015-02-22,120.550003,122.199997,120.080002,121.220001,121.220001,11509369
2015-02-23,123.459999,124.809998,122.760002,123.180000,123.180000,7353885
2015-02-24,113.290001,114.470001,112.800003,113.750000,113.750000,2794983
2015-02-25,114.199997,114.860001,113.349998,113.589996,113.589996,2385467
2015-02-26,112.809998,113.989998,112.620003,112.959999,112.959999,3351185
2015-02-27,191.449997,192.839996,182.699997,184.789993,184.789993,27529275
2015-02-28,113.599998,114.480003,111.629997,112.250000,112.250000,5092859
2015-03-01,118.570000,123.550003,117.889999,119.389999,119.389999,7057345
2015-03-02,119.750000,122.419998,116.250000,116.309998,116.309998,8871351
2015-03-03,125.190002,127.349998,122.169998,122.910004,122.910004,18218172
2015-03-04,117.160004,121.129997,116.209999,119.430000,119.430000,17265488
2015-03-05,113.910004,115.370003,111.349998,112.190002,112.190002,12233258
2015-03-06,115.739998,117.580002,113.970001,115.860001,115.860001,5670909
2015-03-07,182.070007,183.789993,179.880005,181.339996,181.339996,8458210
2015-03-08,111.540001,112.580002,110.160004,110.830002,110.830002,5390722
2015-03-09,119.040001,120.019997,114.550003,115.320000,115.320000,12750338
2015-03-10,119.519997,125.529999,118.639999,122.589996,122.589996,23481490
2015-03-11,120.459999,121.559998,117.989998,119.410004,119.410004,8485495
2015-03-12,151.270004,156.000000,150.419998,154.000000,154.000000,11493041
2015-03-13,150.610001,152.910004,150.369995,151.669998,151.669998,4252954
2015-03-14,124.500000,126.620003,123.910004,125.879997,125.879997,11703122
2015-03-15,124.430000,125.150002,123.510002,124.250000,124.250000,6519378
2015-03-16,123.680000,124.190002,121.910004,122.300003,122.300003,8018008
2015-03-17,124.260002,125.610001,123.510002,124.190002,124.190002,9449266
2015-03-18,100.949997,101.680000,99.150002,99.470001,99.470001,23375159
2015-03-19,118.769997,119.930000,115.449997,117.980003,117.980003,14135489
2015-03-20,117.980003,118.860001,116.419998,117.160004,117.160004,2417840
2015-03-21,114.559998,115.580002,113.160004,113.849998,113.849998,6726400
2015-03-22,94.699997,95.489998,92.790001,94.250000,94.250000,6044882
2015-03-23,105.480003,106.309998,103.949997,105.370003,105.370003,6287475
2015-03-24,100.980003,103.889999,100.440002,102.309998,102.309998,11597848
2015-03-25,170.110001,180.350006,168.559998,170.839996,170.839996,45516443
2015-03-26,177.110001,182.570007,174.610001,177.160004,177.160004,25725656
2015-03-27,110.910004,112.919998,109.800003,110.989998,110.989998,7182622
2015-03-28,113.580002,114.599998,110.599998,112.430000,112.430000,5258284
2015-03-29,127.769997,130.399994,127.370003,128.940002,128.940002,13833967
2015-03-29,103.129997,104.330002,101.820000,103.000000,103.000000,10774208
2015-03-30,110.529999,111.099998,108.410004,109.639999,109.639999,6020504
2015-03-31,101.099998,102.930000,95.529999,101.059998,101.059998,11852566
2015-04-01,96.900002,97.779999,95.029999,95.870003,95.870003,8429991
2015-04-02,108.650002,109.550003,107.820000,108.430000,108.430000,7898915
2015-04-03,107.680000,109.260002,107.209999,107.580002,107.580002,4718229
2015-04-04,105.019997,105.449997,103.129997,103.320000,103.320000,4748452
2015-04-05,107.599998,109.110001,106.809998,107.889999,107.889999,6777621
2015-04-06,130.690002,132.660004,129.449997,131.270004,131.270004,10814279
2015-04-07,108.180000,110.309998,107.370003,108.669998,108.669998,8819189
2015-04-08,101.720001,102.709999,99.489998,99.919998,99.919998,11503106
2015-04-09,98.669998,100.589996,97.580002,98.199997,98.199997,7128626
2015-04-10,103.760002,104.379997,98.660004,98.830002,98.830002,22033410
2015-04-11,158.029999,161.740005,157.820007,159.440002,159.440002,7349619
2015-04-12,91.980003,95.449997,90.949997,91.360001,91.360001,11836080
2015-04-13,82.760002,85.639999,79.739998,84.709999,84.709999,13840921
2015-04-14,156.100006,158.520004,150.300003,152.839996,152.839996,28259038
2015-04-15,117.900002,119.029999,116.040001,117.349998,117.349998,4575603
2015-04-16,115.160004,119.779999,115.379997,119.080002,119.080002,1505749
2015-04-17,84.519997,84.949997,82.419998,83.339996,83.339996,377701
2015-04-18,96.650002,97.449997,95.629997,96.029999,96.029999,4518500
2015-04-19,90.400002,91.290001,89.809998,90.739998,90.739998,5478804
2015-04-20,94.970001,95.139999,92.320000,92.769997,92.769997,10995690
2015-04-21,90.080002,92.190002,88.580002,91.379997,91.379997,10278754
2015-04-22,90.849998,91.290001,89.589996,89.940002,89.940002,7769804
2015-04-23,99.129997,100.129997,98.260002,99.230003,99.230003,7874109
2015-04-24,87.389999,88.320000,86.760002,88.220001,88.220001,6441987
2015-04-25,92.620003,93.559998,90.050003,90.730003,90.730003,11924248
2015-04-26,87.139999,88.110001,85.889999,86.809998,86.809998,15928462
2015-04-27,147.830002,150.979996,144.339996,147.020004,147.020004,13908474
2015-04-28,83.379997,86.940002,82.290001,83.699997,83.699997,17189257
2015-04-29,92.809998,96.180000,92.040001,93.800003,93.800003,17055135
2015-04-30,89.449997,90.059998,88.099998,88.879997,88.879997,6873109
2015-05-01,92.639999,93.190002,91.750000,92.550003,92.550003,5465221
2015-05-02,90.540001,91.080002,87.900002,88.739998,88.739998,14548607
2015-05-03,91.580002,93.760002,90.040001,91.050003,91.050003,9985336
2015-05-04,84.529999,85.860001,83.589996,85.120003,85.120003,6799656
2015-05-05,90.379997,92.080002,89.809998,91.589996,91.589996,10455206
2015-05-06,86.430000,88.860001,85.370003,87.330002,87.330002,19871230
2015-05-07,91.099998,92.160004,89.400002,90.279999,90.279999,13073472
2015-05-08,93.919998,95.000000,92.500000,92.669998,92.669998,10227050
2015-05-09,89.199997,90.110001,88.260002,89.169998,89.169998,10231802
2015-05-10,168.179993,170.160004,166.600006,167.809998,167.809998,11277862
2015-05-11,92.750000,93.389999,91.900002,92.930000,92.930000,10070934
2015-05-12,87.419998,91.120003,86.410004,89.589996,89.589996,25602730
2015-05-13,89.440002,90.470001,88.730003,89.529999,89.529999,9731888
2015-05-14,93.019997,93.699997,92.050003,93.080002,93.080002,6667166
2015-05-15,92.849998,94.800003,92.529999,93.169998,93.169998,12787617
2015-05-16,93.800003,94.639999,93.029999,93.570000,93.570000,3587203
2015-05-17,115.019997,116.790001,114.720001,116.209999,116.209999,8749362
2015-05-18,92.559998,93.610001,91.750000,93.379997,93.379997,6362404
2015-05-19,116.150002,117.059998,115.180000,115.849998,115.849998,9023759
2015-05-20,90.339996,91.730003,89.650002,91.099998,91.099998,6929892
2015-05-21,178.279999,227.309998,177.479996,215.610001,215.610001,159563303
2015-05-22,117.190002,122.989998,113.010002,115.190002,115.190002,31809673
2015-05-23,123.169998,126.699997,121.849998,125.029999,125.029999,11626279
2015-05-24,115.610001,118.970001,113.610001,114.879997,114.879997,11336945
2015-05-25,114.360001,117.360001,113.669998,115.849998,115.849998,8386941
2015-05-26,117.379997,121.589996,116.750000,119.339996,119.339996,13052331
2015-05-27,202.869995,206.369995,200.330002,202.210007,202.210007,10930000
2015-05-28,113.089996,114.610001,110.690002,113.019997,113.019997,11888729
2015-05-29,110.860001,111.889999,108.760002,111.300003,111.300003,6413819
2015-05-30,141.259995,141.619995,127.139999,129.020004,129.020004,31528554
2015-05-31,102.650002,106.029999,101.860001,104.620003,104.620003,16396256
2015-06-01,106.010002,109.129997,104.820000,107.989998,107.989998,9484474
2015-06-02,107.120003,110.389999,106.389999,108.930000,108.930000,7116808
2015-06-03,109.370003,110.269997,107.580002,108.610001,108.610001,6931010
2015-06-04,105.360001,109.779999,104.849998,109.070000,109.070000,9150245
2015-06-05,132.729996,136.460007,129.820007,134.339996,134.339996,4323105
2015-06-06,113.949997,115.180000,112.629997,113.769997,113.769997,5977397
2015-06-07,116.139999,117.709999,115.629997,116.650002,116.650002,17618607
2015-06-08,117.669998,120.220001,116.489998,118.570000,118.570000,15453155
2015-06-09,117.220001,118.440002,113.519997,114.180000,114.180000,11318800
2015-06-10,110.230003,113.320000,109.650002,112.260002,112.260002,7322011
2015-06-11,117.459999,119.129997,116.599998,118.349998,118.349998,7197269
2015-06-12,118.540001,123.290001,117.360001,120.650002,120.650002,40650745
2015-06-13,117.070000,132.000000,116.440002,124.949997,124.949997,36783318
2015-06-14,130.050003,132.149994,126.790001,128.570007,128.570007,14023685
2015-06-15,135.399994,185.460007,134.809998,181.610001,181.610001,157159929
2015-06-16,180.279999,205.759995,172.000000,183.309998,183.309998,172980245
2015-06-17,183.300003,203.360001,180.270004,198.270004,198.270004,96096809
2015-06-18,190.259995,199.589996,166.270004,176.050003,176.050003,116270699
2015-06-19,179.649994,196.960007,175.750000,192.429993,192.429993,55857700
2015-06-20,191.759995,194.869995,183.679993,191.449997,191.449997,35245872
2015-06-21,193.589996,195.789993,188.250000,191.389999,191.389999,26702068
2015-06-22,190.289993,195.130005,187.009995,190.289993,190.289993,20001851
2015-06-23,187.699997,188.929993,177.220001,180.000000,180.000000,37344688
2015-06-24,178.949997,189.979996,168.990005,179.410004,179.410004,43313470
2015-06-25,178.960007,184.309998,178.190002,180.330002,180.330002,18488742
2015-06-26,190.320007,201.289993,188.710007,199.839996,199.839996,50226780
2015-06-27,196.740005,201.660004,192.919998,196.740005,196.740005,32272857
2015-06-28,202.490005,252.000000,199.539993,239.259995,239.259995,183325122
2015-06-29,229.470001,262.230011,225.550003,243.729996,243.729996,180185508
2015-06-30,255.630005,259.250000,240.509995,250.699997,250.699997,55182291
2015-07-01,246.149994,265.519989,243.889999,258.739990,258.739990,61522780
2015-07-02,259.010010,264.339996,255.460007,261.600006,261.600006,39308492
2015-07-03,267.589996,270.070007,260.149994,262.140015,262.140015,27160529
2015-07-04,272.480011,335.709991,261.140015,302.380005,302.380005,12577565100
2015-07-05,300.700012,348.529999,290.609985,338.619995,338.619995,68653486659
2015-07-06,334.109985,346.929993,309.160004,339.170013,339.170013,170038219
2015-07-07,309.130005,353.679993,294.989990,351.529999,351.529999,303424761
2015-07-08,395.109985,508.049988,380.260010,494.230011,494.230011,674368645
2015-07-09,492.529999,555.510010,240.759995,261.230011,261.230011,789049104
2015-07-10,272.049988,313.260010,217.210007,264.880005,264.880005,347603157
2015-07-11,275.179993,335.130005,265.130005,313.540009,313.540009,376009825
2015-07-12,295.440002,299.299988,255.789993,278.950012,278.950012,263947416
2015-07-13,299.440002,311.679993,291.899994,300.380005,300.380005,99783346
2015-07-14,294.549988,298.799988,260.390015,271.470001,271.470001,129321065
2015-07-15,248.289993,251.160004,198.119995,220.080002,220.080002,283074601
2015-07-16,287.959991,314.700012,279.119995,297.459991,297.459991,69882625
2015-07-17,230.800003,260.459991,229.250000,247.770004,247.770004,116926441
2015-07-18,314.809998,322.440002,280.390015,291.290009,291.290009,88274604
2015-07-19,235.839996,250.479996,232.839996,249.949997,249.949997,65509183
2015-07-20,252.399994,256.149994,239.940002,244.029999,244.029999,61207636
2015-07-21,241.149994,245.199997,235.160004,243.610001,243.610001,29593769
2015-07-22,243.809998,245.750000,238.699997,242.220001,242.220001,40064079
2015-07-23,255.389999,307.579987,252.979996,298.670013,298.670013,233799380
2015-07-24,299.029999,317.619995,285.820007,299.579987,299.579987,125591104
2015-07-25,301.790009,306.660004,286.049988,298.230011,298.230011,90784769
2015-07-26,303.420013,309.709991,299.989990,303.799988,303.799988,64635063
2015-07-27,300.220001,330.359985,299.470001,326.399994,326.399994,131437895
2015-07-28,319.679993,334.619995,300.869995,307.140015,307.140015,91112460
2015-07-29,306.089996,307.190002,286.790009,294.690002,294.690002,59694360
2015-07-30,294.820007,305.679993,292.799988,298.320007,298.320007,51350913
2015-07-31,360.440002,364.890015,325.559998,333.109985,333.109985,84236220
2015-08-01,266.820007,267.709991,245.460007,265.220001,265.220001,74584020
2015-08-02,277.959991,288.779999,270.119995,280.380005,280.380005,39768392
2015-08-03,270.470001,283.970001,265.070007,276.589996,276.589996,45187802
2015-08-04,250.429993,254.339996,246.839996,250.919998,250.919998,24869112
2015-08-05,280.850006,283.040009,261.519989,265.160004,265.160004,42239802
2015-08-06,262.910004,275.750000,258.929993,270.869995,270.869995,49087077
2015-08-07,265.160004,268.880005,261.450012,263.570007,263.570007,52776740
2015-08-08,252.880005,255.600006,246.940002,251.860001,251.860001,23780472
2015-08-09,248.050003,251.729996,246.380005,250.559998,250.559998,20001027
2015-08-10,258.220001,267.529999,256.149994,263.049988,263.049988,40966867
2015-08-11,259.579987,264.010010,251.589996,257.880005,257.880005,32870689
2015-08-12,271.929993,272.649994,258.480011,264.040009,264.040009,31176821
2015-08-13,244.399994,256.190002,242.740005,252.199997,252.199997,33741870
2015-08-14,266.489990,268.250000,262.630005,263.859985,263.859985,13850884
2015-08-15,260.380005,266.779999,257.779999,265.920013,265.920013,27099657
2015-08-16,262.920013,266.519989,259.839996,264.290009,264.290009,21911816
2015-08-17,282.160004,285.089996,277.589996,283.260010,283.260010,34369303
2015-08-18,219.350006,221.050003,210.860001,217.089996,217.089996,81812253
2015-08-19,242.529999,245.220001,239.369995,242.850006,242.850006,29506080
2015-08-20,220.009995,222.020004,217.580002,220.009995,220.009995,17182065
2015-08-21,284.970001,289.799988,281.450012,283.489990,283.489990,31878240
2015-08-22,223.320007,225.509995,215.860001,219.080002,219.080002,24128459
2015-08-23,198.770004,198.910004,185.380005,188.169998,188.169998,73124463
2015-08-24,217.699997,221.539993,191.160004,206.509995,206.509995,158900763
2015-08-25,204.869995,209.889999,192.690002,199.539993,199.539993,45322593
2015-08-26,195.179993,197.259995,189.970001,191.009995,191.009995,17088812
2015-08-27,200.190002,200.809998,190.509995,195.820007,195.820007,49831946
2015-08-28,190.589996,193.320007,187.100006,191.039993,191.039993,13011365
2015-08-29,191.059998,192.729996,185.289993,188.630005,188.630005,15028593
2015-08-30,191.179993,193.490005,188.720001,190.250000,190.250000,17357934
2015-08-31,187.839996,189.509995,186.169998,188.750000,188.750000,15646976
2015-09-01,190.029999,190.490005,183.600006,187.889999,187.889999,31411679
2015-09-02,184.970001,185.570007,171.410004,174.279999,174.279999,33266087
2015-09-03,178.919998,185.100006,178.919998,182.320007,182.320007,12084390
2015-09-04,185.529999,199.380005,181.910004,195.600006,195.600006,24961421
2015-09-05,200.320007,209.190002,198.070007,206.770004,206.770004,45548145
2015-09-06,207.179993,207.830002,201.690002,205.889999,205.889999,18636308
2015-09-07,208.369995,211.309998,202.649994,204.770004,204.770004,23548334
2015-09-08,201.250000,202.210007,195.949997,197.720001,197.720001,15572025
2015-09-09,197.169998,199.570007,195.089996,197.490005,197.490005,9507050
2015-09-10,211.309998,213.369995,208.050003,210.279999,210.279999,14927928
2015-09-11,183.270004,184.910004,178.639999,180.429993,180.429993,14029915
2015-09-12,189.050003,191.550003,185.600006,190.610001,190.610001,11919750
2015-09-13,234.320007,240.860001,210.270004,237.009995,237.009995,13948820
2015-09-14,178.389999,179.699997,175.929993,177.089996,177.089996,7313383
2015-09-15,180.520004,181.399994,175.940002,180.960007,180.960007,12805388
2015-09-16,193.990005,199.529999,190.979996,198.419998,198.419998,15156260
2015-09-17,195.580002,201.190002,193.399994,198.850006,198.850006,19720290
2015-09-18,195.000000,195.770004,187.820007,189.190002,189.190002,12990570
2015-09-19,192.919998,193.699997,187.149994,191.979996,191.979996,8947172
2015-09-20,189.970001,190.740005,187.500000,189.660004,189.660004,7409856
2015-09-21,185.389999,188.559998,184.490005,186.000000,186.000000,17747509
2015-09-22,185.360001,188.970001,184.610001,187.020004,187.020004,6351324
2015-09-23,196.919998,199.300003,194.550003,197.080002,197.080002,10650343
2015-09-24,186.039993,190.970001,182.600006,185.889999,185.889999,7028210
2015-09-25,186.649994,185.139999,180.940002,183.190002,183.190002,4243394
2015-09-26,189.889999,191.449997,189.580002,190.509995,190.509995,3937178
2015-09-27,168.649994,176.089996,167.960007,175.949997,175.949997,23162603
2015-09-28,200.270004,208.110001,197.610001,198.240005,198.240005,28663045
2015-09-29,197.350006,200.940002,194.539993,198.750000,198.750000,15161387
2015-09-30,199.809998,221.460007,194.639999,199.029999,199.029999,22266883
2015-10-01,197.710007,197.559998,193.979996,195.850006,195.850006,6973997
2015-10-02,246.470001,249.410004,245.490005,248.429993,248.429993,7250307
2015-10-03,180.479996,182.050003,178.059998,179.059998,179.059998,4429847
2015-10-04,196.100006,197.350006,194.229996,195.320007,195.320007,14035220
2015-10-05,194.350006,199.009995,192.639999,197.919998,197.919998,20564107
2015-10-06,203.479996,204.600006,199.809998,200.289993,200.289993,7893172
2015-10-07,191.419998,192.789993,189.589996,190.960007,190.960007,9066303
2015-10-08,191.910004,195.889999,191.910004,195.130005,195.130005,7407390
2015-10-09,202.380005,203.660004,200.160004,201.429993,201.429993,4962262
2015-10-10,202.149994,204.539993,200.550003,203.419998,203.419998,12252253
2015-10-11,192.949997,195.070007,191.440002,193.559998,193.559998,13435543
2015-10-12,207.250000,207.889999,204.169998,206.440002,206.440002,13696034
2015-10-13,209.690002,210.679993,202.779999,204.089996,204.089996,20038935
2015-10-14,198.059998,198.529999,191.990005,194.220001,194.220001,12343354
2015-10-15,207.860001,208.210007,198.970001,201.369995,201.369995,24365421
2015-10-16,200.000000,200.850006,190.149994,192.020004,192.020004,36948874
2015-10-17,188.369995,194.539993,185.210007,191.369995,191.369995,13485172
2015-10-18,190.789993,192.619995,186.809998,191.130005,191.130005,16215446
2015-10-19,192.330002,196.679993,189.490005,190.660004,190.660004,11621598
2015-10-20,189.729996,193.389999,188.899994,191.729996,191.729996,11280008
2015-10-21,203.710007,204.770004,198.589996,200.000000,200.000000,9799342
2015-10-22,206.360001,207.630005,202.529999,204.529999,204.529999,21803098
2015-10-23,183.850006,184.500000,179.419998,180.080002,180.080002,11695693
2015-10-24,202.020004,202.940002,192.649994,196.509995,196.509995,25404496
2015-10-26,194.009995,201.089996,193.830002,197.820007,197.820007,14389891
2015-10-27,210.970001,211.350006,200.520004,203.229996,203.229996,18383968
2015-10-28,205.710007,206.690002,196.309998,199.440002,199.440002,28840320
2015-10-29,211.729996,262.269989,200.119995,257.690002,257.690002,185770318
2015-10-30,261.670013,267.799988,240.339996,257.019989,257.019989,128739225
2015-10-31,257.730011,257.730011,244.179993,246.300003,246.300003,35092991
2015-11-01,250.020004,257.109985,247.649994,252.600006,252.600006,26185683
2015-11-02,248.179993,253.250000,239.100006,241.000000,241.000000,57151622
2015-11-03,291.760010,309.399994,275.140015,287.920013,287.920013,160803253
2015-11-04,326.540009,330.309998,279.269989,289.510010,289.510010,212057311
2015-11-05,278.079987,283.570007,265.649994,276.320007,276.320007,122655679
2015-11-06,245.949997,248.679993,223.240005,232.960007,232.960007,98186277
2015-11-07,217.500000,219.910004,210.899994,213.520004,213.520004,20442863
2015-11-08,232.339996,234.160004,229.039993,231.059998,231.059998,23801123
